"from_symbol","to_symbol","combined_score"
"SECISBP2","RPL13A",0.809
"SECISBP2","RPL27",0.807
"SECISBP2","RPL14",0.816
"CKS2","CDKN1A",0.776
"CKS2","PTTG1",0.888
"SHC3","HCK",0.918
"SHC3","GRB2",0.987
"SHC3","JAK2",0.913
"SHC3","NTRK1",0.975
"HCK","WAS",0.879
"HCK","JAK2",0.842
"HCK","PIK3CD",0.77
"HCK","GRB2",0.753
"IRS2","NTRK1",0.788
"IRS2","PRKCZ",0.943
"IRS2","JAK2",0.979
"IRS2","PIK3CD",0.932
"IRS2","GRB2",0.999
"IRS2","YWHAZ",0.74
"ISCA1","GLRX",0.717
"AIF1","IL6",0.777
"AIF1","IL10",0.705
"BCL2L1","IL6",0.809
"BCL2L1","JAK2",0.763
"BCL2L1","CDKN1A",0.704
"BCL2L1","CD8A",0.726
"ABI1","EPS8",0.999
"ABI1","GRB2",0.73
"ABI1","WAS",0.894
"FOXP3","IDO1",0.879
"FOXP3","IL6",0.913
"FOXP3","CD8A",0.948
"FOXP3","IL10",0.955
"HLA-C","CD8A",0.994
"TNFRSF1B","IL10",0.843
"TNFRSF1B","IL6",0.847
"TNFRSF1B","KRT18",0.941
"TNFRSF1B","TRAF3",0.928
"GAD2","VAMP2",0.799
"GAD2","CD8A",0.701
"CACNA1F","FKBP1A",0.725
"CACNA1F","HSPA2",0.72
"CACNA1F","PRKACG",0.914
"CACNA1F","CATSPERG",0.749
"HNRNPK","SNRNP70",0.855
"HNRNPK","XRCC5",0.744
"HNRNPK","SRSF2",0.924
"HNRNPK","MATR3",0.923
"HNRNPK","SSB",0.786
"HNRNPK","ILF3",0.936
"HNRNPK","SUMO1",0.702
"HNRNPK","SF1",0.832
"HNRNPK","DDX17",0.822
"PLP2","IRF3",0.701
"FLOT1","CD9",0.871
"FLOT1","FLOT2",0.993
"MDC1","CHEK1",0.94
"MDC1","H2AX",0.999
"MDC1","BRCA1",0.999
"MDC1","SMARCD1",0.718
"MDC1","XRCC5",0.887
"MDC1","BRCA2",0.857
"MDC1","SUMO1",0.721
"GPR183","GNB1",0.8
"DHX16","SNU13",0.931
"NPPA","PRKACG",0.715
"MSRB2","CBS",0.721
"STK24","PDCD10",0.999
"STK24","CCT4",0.994
"STK24","STK26",0.998
"CTTN","WAS",0.996
"CTTN","GRB2",0.854
"CTTN","ITSN1",0.744
"CTTN","CTNND1",0.87
"PIP4K2A","PIK3CD",0.924
"MTHFR","MTHFD2",0.993
"MTHFR","CBS",0.956
"PSAT1","MTHFD2",0.763
"HDAC6","HDAC2",0.741
"HDAC6","SQSTM1",0.979
"HDAC6","APOBEC3G",0.918
"HDAC6","H2AX",0.762
"HDAC6","NDE1",0.749
"HDAC6","CDKN1A",0.775
"HDAC6","UBA52",0.94
"GNL1","GNL3",0.756
"GNL1","EBNA1BP2",0.751
"GNA14","GNB1",0.848
"HLA-E","CD8A",0.999
"HLA-E","IRF9",0.701
"BMI1","KDM1A",0.77
"BMI1","HDAC2",0.977
"BMI1","H2AX",0.874
"BMI1","RBBP7",0.964
"BMI1","BRCA1",0.97
"BMI1","XRCC5",0.741
"BMI1","BRCA2",0.78
"GATA1","HBB",0.719
"GATA1","GYPB",0.818
"WAS","ITSN1",0.924
"WAS","GRB2",0.995
"WAS","FCHSD2",0.83
"HLA-G","IDO1",0.774
"HLA-G","CD8A",0.998
"MOG","IL10",0.772
"ANXA1","CD9",0.737
"ANXA1","YWHAZ",0.795
"EXOSC10","RPS19",0.911
"EXOSC10","RPS16",0.901
"EXOSC10","SNRNP70",0.838
"EXOSC10","ZFC3H1",0.968
"EXOSC10","UTP14A",0.99
"EXOSC10","RPS6",0.95
"EXOSC10","RPL30",0.705
"EXOSC10","EXOSC8",0.999
"EXOSC10","RPL14",0.708
"EXOSC10","NOL7",0.833
"EXOSC10","GNL3",0.743
"EXOSC10","DNTTIP2",0.945
"EXOSC10","RPS14",0.927
"EXOSC10","SNU13",0.948
"EXOSC10","RCL1",0.966
"EXOSC10","RPS9",0.941
"DNAJC1","SERPINA3",0.812
"ELK1","SUMO1",0.735
"GABBR1","GNB1",0.952
"CNNM4","CBS",0.839
"SPRY2","GRB2",0.987
"THBD","CD8A",0.734
"TRPM3","GNB1",0.911
"PRKACG","CSNK1D",0.916
"PRKACG","GNB1",0.729
"PRKACG","CALML5",0.992
"PRKACG","CALML4",0.992
"PRKACG","CSNK1E",0.914
"FTL","TFRC",0.921
"PIK3CD","PRKCZ",0.916
"PIK3CD","IMMT",0.803
"PIK3CD","NTRK1",0.922
"PIK3CD","JAK2",0.938
"PIK3CD","CBLB",0.908
"SF1","FKBP2",0.774
"SF1","DDX17",0.859
"SF1","ILF3",0.729
"SF1","SNRNP70",0.867
"H2BC13","HDAC2",0.77
"H2BC13","H4C2",0.765
"H2BC13","BRCA1",0.795
"H2BC13","H2AX",0.75
"KCTD12","GNB1",0.903
"STAM","ARRB1",0.79
"STAM","JAK2",0.974
"STAM","UBA52",0.964
"HMGN4","MRPS14",0.782
"HMGN4","RPL14",0.823
"HMGN4","MRPL19",0.91
"HMGN4","DOCK4",0.739
"HMGN4","RPL27",0.814
"HMGN4","POLR1B",0.769
"HMGN4","RPL13A",0.834
"HMGN4","RPS9",0.901
"HMGN4","IFI35",0.813
"HMGN4","RPS14",0.82
"HMGN4","RPL10",0.738
"HMGN4","RPS16",0.89
"HMGN4","RPL23",0.939
"HMGN4","RPS19",0.933
"HMGN4","MRPL2",0.775
"HMGN4","MRPS12",0.86
"HMGN4","UBA52",0.911
"HMGN4","RPS6",0.924
"HMGN4","RPL24",0.917
"HMGN4","RPL37A",0.925
"HMGN4","POLR2B",0.776
"HMGN4","RPL30",0.906
"DNAJC11","IMMT",0.984
"UCHL3","UBA52",0.985
"POLR3F","POLR1B",0.838
"POLR3F","POLR1E",0.715
"POLR3F","POLR2B",0.856
"POLR3F","POLR2F",0.998
"TBC1D4","YWHAZ",0.925
"TBC1D4","YWHAQ",0.782
"KLHL21","KEAP1",0.914
"KLHL21","KLHL2",0.738
"HIF3A","CA9",0.718
"KLF5","SUMO1",0.758
"ALDH1B1","MAOB",0.941
"H2BC10","H4C2",0.977
"H2BC10","UBA52",0.916
"H2BC10","SMARCD1",0.817
"H4C2","POLR2B",0.883
"H4C2","H2AX",0.96
"H4C2","UBA52",0.865
"H4C2","SMARCD1",0.846
"H4C2","POLR2F",0.881
"DIS3","EXOSC8",0.999
"DIS3","ZFC3H1",0.957
"H3C4","H2AX",0.932
"H3C4","SMARCD1",0.841
"H3C4","UBA52",0.939
"POLR1E","GNL3",0.725
"POLR1E","POLR1B",0.999
"POLR1E","UTP14A",0.825
"POLR1E","POLR2F",0.999
"POLR1E","POLR2B",0.801
"POLR1E","EBNA1BP2",0.848
"H4C3","POLR2F",0.884
"H4C3","POLR2B",0.883
"H4C3","SMARCD1",0.846
"H4C3","UBA52",0.87
"H4C3","H2AX",0.955
"SLC3A2","CD9",0.75
"KDM6A","POLR2B",0.779
"KDM6A","RBBP7",0.738
"KDM6A","H2AX",0.731
"KDM6A","ATP5F1A",0.913
"KDM6A","KDM1A",0.82
"KDM6A","KDM4C",0.761
"ACTR2","GRB2",0.823
"ACTR2","ITSN1",0.735
"AHNAK","FKBP2",0.783
"CKAP2","RACGAP1",0.703
"MAOB","DDC",0.987
"MAOB","IDO1",0.936
"ITGA8","SPP1",0.904
"KCNAB2","PRKCZ",0.783
"TAF2","POLR2B",0.955
"TAF2","POLR2F",0.902
"TDP2","SUMO1",0.795
"TDP2","UBA52",0.9
"KIAA0319","ROBO1",0.773
"KIAA0319","MRPL19",0.727
"LRRC47","RPS19",0.846
"LRRC47","RPS16",0.899
"LRRC47","RPS6",0.843
"LRRC47","RPS14",0.87
"LRRC47","RPS9",0.874
"DCLRE1C","BRCA1",0.779
"DCLRE1C","XRCC5",0.998
"DCLRE1C","BRCA2",0.714
"DCLRE1C","KDM1A",0.903
"HSPA14","DNAJA1",0.77
"PAK5","ROBO1",0.922
"BCOR","BRCA2",0.729
"BCOR","BRCA1",0.904
"NUP160","SEC13",0.999
"NUP160","SEH1L",0.999
"PLCB4","CALML4",0.708
"PLCB4","GNB1",0.702
"PLCB4","CALML5",0.718
"LIG3","PCNA",0.916
"LIG3","XRCC5",0.964
"LIG3","RACGAP1",0.855
"RPS16","DOCK4",0.977
"RPS16","NOL10",0.97
"RPS16","MRPL19",0.969
"RPS16","EIF1AX",0.991
"RPS16","EIF4G1",0.911
"RPS16","RPL39L",0.979
"RPS16","BUD23",0.89
"RPS16","RPL14",0.999
"RPS16","MRPS14",0.839
"RPS16","HMGN1",0.891
"RPS16","NOL7",0.812
"RPS16","EEF1D",0.711
"RPS16","RPS14",0.999
"RPS16","SNU13",0.992
"RPS16","RCL1",0.982
"RPS16","IFI35",0.977
"RPS16","RPS9",0.999
"RPS16","ATP5F1A",0.837
"RPS16","RPL13A",0.999
"RPS16","GSPT1",0.919
"RPS16","CCT4",0.737
"RPS16","RPL27",0.999
"RPS16","POLR1B",0.767
"RPS16","DNTTIP2",0.971
"RPS16","CSNK1D",0.801
"RPS16","SEC61G",0.934
"RPS16","MRPS12",0.895
"RPS16","MRPL2",0.838
"RPS16","UTP14A",0.978
"RPS16","RPS19",0.999
"RPS16","RPL23",0.999
"RPS16","RPL10",0.999
"RPS16","CSNK1E",0.801
"RPS16","NGDN",0.971
"RPS16","POLR2F",0.797
"RPS16","RPL30",0.999
"RPS16","IFRD1",0.755
"RPS16","EBNA1BP2",0.717
"RPS16","POLR2B",0.835
"RPS16","RPL24",0.999
"RPS16","RPL37A",0.999
"RPS16","UBA52",0.999
"RPS16","RPS6",0.999
"RPS16","BTF3",0.813
"PRKCZ","SUMO1",0.919
"PRKCZ","SQSTM1",0.995
"PRKCZ","PPP2R2B",0.91
"CCL7","IL6",0.755
"CCL7","IL10",0.803
"CYBB","IL6",0.708
"GNB1","CCL5",0.8
"GNB1","CGA",0.813
"FANCG","BRCA2",0.997
"FANCG","BRCA1",0.939
"COX7A2L","COX7C",0.977
"COX7A2L","COX6C",0.951
"UQCRQ","COX6C",0.998
"UQCRQ","SLIRP",0.749
"UQCRQ","NDUFA3",0.971
"UQCRQ","ATP5PF",0.904
"UQCRQ","NDUFB6",0.988
"UQCRQ","COX7C",0.999
"UQCRQ","NDUFB3",0.985
"UQCRQ","NDUFA13",0.995
"UQCRQ","NDUFB2",0.956
"UQCRQ","APOBEC3G",0.76
"UQCRQ","BCS1L",0.974
"ZFC3H1","EXOSC8",0.94
"OPTN","TFRC",0.921
"OPTN","TBC1D15",0.759
"OPTN","SQSTM1",0.994
"RAD50","H2AX",0.934
"RAD50","BRCA1",0.999
"RAD50","BRCA2",0.759
"RAD50","XRCC5",0.806
"BMP2","SPP1",0.921
"DVL1","CSNK1E",0.957
"DVL1","CSNK1D",0.904
"NPHS1","GRB2",0.793
"NPHS1","FAT1",0.932
"NR0B1","RPL30",0.725
"NR0B1","RPL24",0.72
"NR0B1","GK",0.747
"CNTFR","IL6",0.908
"CNTFR","JAK2",0.769
"POLA1","RFC3",0.851
"POLA1","PCNA",0.987
"POLA1","MCM10",0.923
"POLA1","RFC4",0.846
"CD83","IL6",0.742
"CD83","CD8A",0.726
"CD83","IL10",0.823
"NUDT2","GCH1",0.873
"PCNA","XRCC5",0.824
"PCNA","UBA52",0.961
"PCNA","CDKN1A",0.999
"PCNA","RFC3",0.999
"PCNA","CHEK1",0.757
"PCNA","CDK5",0.784
"PCNA","SUMO3",0.831
"PCNA","SUMO1",0.881
"PCNA","RFC4",0.999
"NUFIP1","SNU13",0.965
"MCUR1","MICU2",0.998
"APOO","IMMT",0.999
"TNFRSF4","IL6",0.703
"TNFRSF4","CD8A",0.797
"DNAJC2","HSPA2",0.783
"GATA3","HDAC2",0.844
"GATA3","CD8A",0.745
"GATA3","IL10",0.759
"GATA3","BRCA1",0.77
"SLC23A2","MATR3",0.839
"EDN1","IL6",0.765
"E2F4","CDKN1A",0.896
"E2F4","BRCA1",0.742
"ASPH","CALML5",0.754
"ASPH","FKBP1A",0.737
"ASPH","CALML4",0.754
"WBP4","SNU13",0.981
"SNX2","TGOLN2",0.79
"NFX1","RPS19",0.703
"FOXO1","IL6",0.736
"FOXO1","CSNK1E",0.912
"FOXO1","YWHAZ",0.925
"FOXO1","YWHAQ",0.842
"FOXO1","CDKN1A",0.818
"FOXO1","IRF3",0.749
"PAK1IP1","EBNA1BP2",0.915
"PAK1IP1","GNL3",0.774
"PAK1IP1","FTSJ3",0.712
"PAK1IP1","DNTTIP2",0.712
"EIF1AX","RPS6",0.975
"EIF1AX","RPS19",0.974
"EIF1AX","RPL23",0.945
"EIF1AX","RPL10",0.858
"EIF1AX","MRPS12",0.942
"EIF1AX","MRPL2",0.772
"EIF1AX","RPS14",0.987
"EIF1AX","RPS9",0.991
"EIF1AX","RPL13A",0.853
"EIF1AX","EIF4G1",0.932
"EIF1AX","MRPS14",0.883
"TRPC3","CALML5",0.886
"TRPC3","FKBP1A",0.806
"TRPC3","CALML4",0.861
"EXOSC9","SNU13",0.733
"EXOSC9","RCL1",0.815
"EXOSC9","NOL10",0.712
"EXOSC9","EXOSC8",0.999
"EXOSC9","UTP14A",0.748
"EEF1E1","EEF1D",0.807
"POSTN","SPP1",0.704
"POSTN","SERPINB2",0.853
"DNAJA1","HSPA2",0.921
"DSP","PKP4",0.949
"DSP","CTNND1",0.808
"DSP","KRT18",0.957
"SIN3B","HDAC2",0.999
"SIN3B","RBBP7",0.998
"SIN3B","IFRD1",0.769
"PDHA1","IMMT",0.859
"PDHA1","ATP5F1A",0.822
"PDHA1","BCS1L",0.708
"APTX","XRCC5",0.802
"NDUFB6","ATP5PF",0.984
"NDUFB6","COX7C",0.974
"NDUFB6","COX6C",0.89
"NDUFB6","NDUFA3",0.999
"NDUFB6","NDUFB2",0.997
"NDUFB6","NDUFB3",0.999
"NDUFB6","NDUFA13",0.999
"RIGI","UBA52",0.939
"RIGI","MX1",0.971
"RIGI","OAS1",0.944
"RIGI","TRAF3",0.986
"RIGI","IRF9",0.866
"RIGI","TRIM5",0.821
"RIGI","DDX60",0.992
"RIGI","SQSTM1",0.745
"RIGI","IL6",0.738
"RIGI","TRIM22",0.718
"RIGI","IFNA2",0.853
"RIGI","IFNB1",0.961
"RIGI","IFI35",0.861
"RIGI","CCL5",0.772
"RIGI","RSAD2",0.953
"RIGI","SAMD9",0.882
"RIGI","IRF3",0.99
"RIGI","IRF7",0.99
"ARIH1","UBA52",0.909
"RREB1","KDM1A",0.88
"PHKA2","CALML4",0.918
"PHKA2","CALML5",0.92
"SAMD9","OAS1",0.758
"SAMD9","DDX60",0.893
"SAMD9","RSAD2",0.858
"IL2RA","CD8A",0.943
"IL2RA","IFNA8",0.711
"IL2RA","JAK2",0.879
"IL2RA","IL10",0.972
"IL2RA","IFNB1",0.778
"IL2RA","IFNA2",0.793
"IL2RA","IFNA10",0.716
"IL2RA","IL6",0.953
"IL2RA","IL18R1",0.701
"TRIM22","DDX60",0.762
"TRIM22","MX1",0.713
"TRIM5","SUMO1",0.744
"TRIM5","UBE2D2",0.851
"TRIM5","APOBEC3G",0.929
"TEK","GRB2",0.853
"TEK","IL6",0.726
"MPV17","IMMT",0.85
"CDK14","CDKN1A",0.782
"RPP40","RPS14",0.825
"RPP40","RPS9",0.807
"RPP40","CSNK1D",0.813
"RPP40","CSNK1E",0.81
"RPP40","RPS6",0.81
"RFC3","RFC4",0.999
"RFC3","MCM10",0.826
"RFC3","BRCA2",0.723
"RFC3","BRCA1",0.75
"RFC3","CHEK1",0.858
"RBBP7","KDM1A",0.979
"RBBP7","HDAC2",0.999
"RBBP7","H2AX",0.712
"RBBP7","BRCA1",0.93
"ITPA","GCH1",0.943
"BRCA2","KEAP1",0.773
"BRCA2","XRCC5",0.89
"BRCA2","H2AX",0.973
"BRCA2","BRCA1",0.999
"BRCA2","LSP1",0.706
"BRCA2","CHEK1",0.963
"S100G","CALML5",0.786
"S100G","CALML4",0.787
"IFNA8","JAK2",0.821
"IFNA8","IFNB1",0.763
"IFNA8","IRF9",0.729
"IFNA8","IRF7",0.775
"IFNA8","IRF3",0.819
"IFNA2","IL6",0.903
"IFNA2","IRF3",0.903
"IFNA2","IRF7",0.959
"IFNA2","IFNB1",0.798
"IFNA2","IL10",0.89
"IFNA2","MX1",0.748
"IFNA2","JAK2",0.828
"IFNA2","IRF9",0.874
"IFNA2","CD8A",0.759
"IFNA6","IRF3",0.846
"IFNA6","IRF7",0.846
"IFNA6","IFNB1",0.725
"IFNA6","JAK2",0.821
"IFNA6","IRF9",0.729
"IFNA16","IRF7",0.77
"IFNA16","IRF3",0.76
"IFNA16","IFNA10",0.999
"IFNA16","JAK2",0.821
"IFNA16","IFNB1",0.788
"IFNA16","IRF9",0.72
"IFNA10","JAK2",0.821
"IFNA10","IFNB1",0.762
"IFNA10","IRF9",0.725
"IFNA10","IRF7",0.774
"IFNA10","IRF3",0.76
"IFNA21","JAK2",0.821
"IFNA21","IFNB1",0.766
"IFNA21","IRF9",0.723
"IFNA21","IRF7",0.774
"IFNA21","IRF3",0.761
"IFNB1","IRF7",0.978
"IFNB1","IL6",0.922
"IFNB1","IRF3",0.985
"IFNB1","IFITM3",0.752
"IFNB1","CD8A",0.771
"IFNB1","CCL5",0.78
"IFNB1","TRAF3",0.962
"IFNB1","IRF9",0.955
"IFNB1","RSAD2",0.841
"IFNB1","IL10",0.809
"IFNB1","JAK2",0.845
"IFNB1","MX1",0.821
"IFNB1","OAS1",0.749
"BCL7C","SMARCD1",0.995
"BCL7C","SMARCA2",0.993
"USP3","UBA52",0.705
"CALML5","YWHAZ",0.809
"CALML5","JAK2",0.795
"CALML5","CALML4",0.964
"CALML5","FKBP1A",0.992
"CALML5","CBS",0.755
"MLLT3","POLR2B",0.704
"TUBB2A","CCT4",0.917
"CHD3","HDAC2",0.999
"CHD3","SUMO1",0.805
"CHD3","KDM1A",0.941
"PTPRA","GRB2",0.974
"RPS6","IFRD1",0.753
"RPS6","RPL30",0.999
"RPS6","EBNA1BP2",0.702
"RPS6","PSMC2",0.701
"RPS6","RPL24",0.999
"RPS6","RPL37A",0.999
"RPS6","BTF3",0.805
"RPS6","UBA52",0.999
"RPS6","MRPS12",0.981
"RPS6","UTP14A",0.984
"RPS6","MRPL2",0.958
"RPS6","RPS19",0.999
"RPS6","RPL23",0.999
"RPS6","RPL10",0.999
"RPS6","CSNK1E",0.82
"RPS6","NGDN",0.991
"RPS6","RPS14",0.999
"RPS6","SNU13",0.997
"RPS6","EEF1D",0.923
"RPS6","RCL1",0.99
"RPS6","IFI35",0.969
"RPS6","RPS9",0.999
"RPS6","RPL13A",0.999
"RPS6","RPL27",0.999
"RPS6","GSPT1",0.927
"RPS6","FKBP1A",0.78
"RPS6","DNTTIP2",0.979
"RPS6","SEC61G",0.84
"RPS6","CSNK1D",0.819
"RPS6","DOCK4",0.979
"RPS6","NOL10",0.981
"RPS6","EIF4G1",0.975
"RPS6","BUD23",0.942
"RPS6","RPL14",0.999
"RPS6","RPL39L",0.954
"RPS6","HMGN1",0.931
"RPS6","NOL7",0.82
"RPS6","MRPS14",0.943
"TUBAL3","HTATIP2",0.769
"AKR1C4","AKR1C3",0.883
"PIGA","JCHAIN",0.759
"GEMIN8","SNRNP70",0.801
"CARS1","EEF1D",0.806
"RRAGA","SEH1L",0.814
"RRAGA","SEC13",0.804
"AKR1C3","CYP1A1",0.935
"BTF3","RPS19",0.907
"BTF3","RPL23",0.955
"BTF3","RPL10",0.972
"BTF3","RPL24",0.984
"BTF3","RPL37A",0.962
"BTF3","UBA52",0.891
"BTF3","RPL30",0.993
"BTF3","RPL14",0.965
"BTF3","RPL27",0.959
"BTF3","RPS14",0.829
"BTF3","RPL13A",0.946
"SH3GL2","CBLB",0.8
"SH3GL2","VAMP2",0.711
"SH3GL2","PICALM",0.727
"SH3GL2","ADAM9",0.764
"SH3GL2","GRB2",0.707
"SH3GL2","SNAP91",0.913
"ATXN3L","UBA52",0.94
"BNIP3L","SQSTM1",0.854
"TLR7","IL10",0.782
"TLR7","CD8A",0.782
"TLR7","IRF3",0.886
"TLR7","IRF7",0.96
"TLR7","TRAF3",0.783
"TLR7","IL6",0.888
"BNC2","SRSF2",0.772
"UBL3","SUMO1",0.8
"PDE4A","ARRB1",0.952
"HMGN1","RPL14",0.839
"HMGN1","MRPS14",0.779
"HMGN1","DOCK4",0.739
"HMGN1","MRPL19",0.91
"HMGN1","POLR1B",0.771
"HMGN1","RPL27",0.82
"HMGN1","RPS9",0.903
"HMGN1","RPL13A",0.844
"HMGN1","RPS14",0.824
"HMGN1","IFI35",0.817
"HMGN1","RPL10",0.743
"HMGN1","RPL23",0.94
"HMGN1","RPS19",0.934
"HMGN1","MRPL2",0.774
"HMGN1","MRPS12",0.831
"HMGN1","RPL37A",0.925
"HMGN1","RPL24",0.924
"HMGN1","UBA52",0.904
"HMGN1","POLR2B",0.786
"HMGN1","RPL30",0.909
"TAF9","RPS14",0.79
"TAF9","POLR2F",0.901
"TAF9","POLR2B",0.914
"SNAPC3","POLR2F",0.768
"RABGEF1","UBA52",0.924
"POMP","PSMC2",0.731
"AKR1C1","CYP1A1",0.939
"CER1","TYRP1",0.719
"IRF4","IL10",0.755
"FKBP1B","CALML4",0.947
"DUT","TK1",0.752
"IGFBP3","IL6",0.733
"RCAN1","CALML4",0.735
"SDC1","CCL5",0.708
"MIS12","TF",0.78
"TH","DDC",0.995
"TH","YWHAZ",0.878
"TH","GCH1",0.935
"NOP56","EBNA1BP2",0.983
"NOP56","EXOSC8",0.818
"NOP56","NGDN",0.994
"NOP56","RPS19",0.987
"NOP56","UTP14A",0.998
"NOP56","MRPS12",0.849
"NOP56","DNTTIP2",0.989
"NOP56","POLR1B",0.86
"NOP56","CCT4",0.701
"NOP56","RPS9",0.991
"NOP56","RCL1",0.993
"NOP56","FTSJ3",0.962
"NOP56","RPS14",0.99
"NOP56","SNU13",0.999
"NOP56","NOL7",0.823
"NOP56","NOL10",0.996
"NOP56","DOCK4",0.81
"NOP56","GNL3",0.964
"POLR2B","POLR2F",0.999
"POLR2B","SNRNP70",0.886
"POLR2B","RPL10",0.785
"POLR2B","RPL23",0.927
"POLR2B","MRPL2",0.812
"POLR2B","MRPS12",0.827
"POLR2B","CBS",0.82
"POLR2B","POLR1B",0.71
"POLR2B","RPL13A",0.776
"POLR2B","RPS9",0.867
"POLR2B","ATP5F1A",0.813
"POLR2B","RPS14",0.773
"POLR2B","MRPS14",0.876
"POLR2B","MRPL19",0.828
"SLC39A14","TFRC",0.785
"IL6ST","IL6",0.999
"IL6ST","GRB2",0.956
"IL6ST","IL10",0.81
"IL6ST","JAK2",0.993
"KDM4C","KDM1A",0.924
"ADARB2","SRSF2",0.724
"ITSN1","VAMP2",0.799
"ITSN1","NECAP2",0.914
"ITSN1","SNAP91",0.922
"ITSN1","FCHSD2",0.938
"ITSN1","AAK1",0.704
"ITSN1","EPS15L1",0.955
"ITSN1","PICALM",0.763
"GLDC","MTHFD2",0.972
"ITPR2","CALML4",0.939
"CCP110","CCNF",0.984
"CCP110","CALML4",0.702
"IL33","IL10",0.793
"IL33","IL6",0.798
"IL33","IL18R1",0.895
"MLANA","PMEL",0.99
"MLANA","TYRP1",0.902
"MLANA","DCT",0.921
"MLANA","MITF",0.741
"MYBBP1A","POLR1B",0.947
"MYBBP1A","FTSJ3",0.872
"MYBBP1A","NOL10",0.83
"ZMYND11","TRAF3",0.779
"JAK2","CALML4",0.791
"JAK2","SH2B2",0.831
"JAK2","GRB2",0.987
"JAK2","SRSF2",0.7
"JAK2","IL6",0.995
"JAK2","IL10",0.838
"NOL10","GNL3",0.713
"NOL10","NOL7",0.867
"NOL10","SNU13",0.991
"NOL10","RPS14",0.955
"NOL10","FTSJ3",0.88
"NOL10","RCL1",0.991
"NOL10","RPS9",0.979
"NOL10","POLR1B",0.873
"NOL10","DNTTIP2",0.993
"NOL10","MRPS12",0.761
"NOL10","UTP14A",0.998
"NOL10","RPS19",0.901
"NOL10","NGDN",0.999
"NOL10","EBNA1BP2",0.849
"HMG20A","HDAC2",0.919
"HMG20A","KDM1A",0.9
"RCL1","UTP14A",0.994
"RCL1","RPS19",0.987
"RCL1","NGDN",0.998
"RCL1","EXOSC8",0.793
"RCL1","BUD23",0.795
"RCL1","NOL7",0.805
"RCL1","SNU13",0.989
"RCL1","RPS14",0.98
"RCL1","RPS9",0.99
"RCL1","DNTTIP2",0.993
"GART","MTHFD2",0.999
"GART","RPL10",0.71
"GART","RPS19",0.802
"GART","GCH1",0.765
"GART","CRISP3",0.831
"YWHAQ","CSNK1E",0.908
"YWHAQ","YWHAZ",0.988
"YWHAQ","KRT18",0.732
"YWHAQ","CSNK1D",0.912
"CENPJ","BRCA1",0.92
"CENPJ","NDE1",0.769
"RFC1","RFC4",0.999
"RFC1","BRCA1",0.802
"RFC1","XRCC5",0.727
"TNK2","GRB2",0.983
"ANGPT4","NTRK1",0.821
"C4orf19","PDCD10",0.861
"C4orf19","STK26",0.827
"GPNMB","TYRP1",0.815
"IFNGR2","IRF9",0.703
"RFX3","RPL30",0.848
"RAD1","CHEK1",0.775
"RAD1","BRCA1",0.778
"RAD1","RFC4",0.982
"RSAD2","IRF7",0.915
"RSAD2","IRF3",0.74
"RSAD2","IFITM3",0.744
"RSAD2","LY6E",0.724
"RSAD2","DDX60",0.911
"RSAD2","IFI35",0.845
"RSAD2","IFI27",0.958
"RSAD2","IRF9",0.924
"RSAD2","MX1",0.983
"RSAD2","OAS1",0.967
"TP53BP1","CHEK1",0.992
"TP53BP1","H2AX",0.999
"TP53BP1","CDKN1A",0.721
"TP53BP1","BRCA1",0.999
"TP53BP1","UBA52",0.947
"TP53BP1","XRCC5",0.909
"TP53BP1","KDM1A",0.822
"TP53BP1","SUMO1",0.905
"SMARCA2","HDAC2",0.8
"SMARCA2","SMARCD1",0.999
"SMARCA2","BRCA1",0.709
"SMARCA2","H2AX",0.748
"SMARCA2","APOBEC3G",0.752
"SMARCA2","BAZ1A",0.862
"CDH18","CTNND1",0.703
"FGF9","NTRK1",0.887
"FGF9","MICU2",0.763
"FGF9","IL6",0.703
"FGF9","GRB2",0.771
"NOP2","FTSJ3",0.997
"NOP2","POLR1B",0.879
"NOP2","RPL27",0.808
"NOP2","GNL3",0.966
"NOP2","BUD23",0.766
"NOP2","RPL14",0.855
"NOP2","RPL30",0.903
"NOP2","EBNA1BP2",0.997
"NOP2","UTP14A",0.866
"NOP2","RPL23",0.809
"ARHGAP5","CTNND1",0.746
"CD9","TFRC",0.825
"CHEK2","BRCA1",0.999
"CHEK2","CDKN1A",0.761
"CHEK2","H2AX",0.957
"CHEK2","CHEK1",0.971
"CHEK2","PPP2R2B",0.809
"CHEK2","XRCC5",0.855
"CHEK2","RFC4",0.717
"PSME1","UBA52",0.723
"PSME1","IRF9",0.743
"PSME1","PSMC2",0.702
"BET1L","VAMP2",0.72
"NSD2","HDAC2",0.706
"NSD2","BRCA1",0.796
"METTL17","MRPS12",0.965
"METTL17","MRPS14",0.94
"TBL1Y","TBL1XR1",0.999
"STAG1","BRCA1",0.753
"RALBP1","AAK1",0.844
"GTPBP8","RPL23",0.884
"SEC13","SEH1L",0.999
"SEC13","PICALM",0.714
"SEC13","SAR1B",0.997
"SRGAP3","ROBO1",0.979
"MRPL2","MRPL19",0.997
"MRPL2","MRPS14",0.996
"MRPL2","RPL14",0.8
"MRPL2","IFI35",0.797
"MRPL2","RPS14",0.839
"MRPL2","RPL13A",0.851
"MRPL2","ATP5F1A",0.817
"MRPL2","RPS9",0.961
"MRPL2","POLR1B",0.802
"MRPL2","RPL27",0.8
"MRPL2","MRPS12",0.998
"MRPL2","RPS19",0.967
