"from_symbol","to_symbol","combined_score"
"SDC1","TLN2",0.724
"ADAM12","SDC1",0.79
"TLN1","SDC1",0.73
"SDC1","SPN",0.807
"SDC1","GPC3",0.733
"SDC1","MME",0.714
"SDC4","SDC1",0.947
"COL1A2","SDC1",0.715
"GPC2","SDC1",0.703
"CD27","SDC1",0.726
"APOE","SDC1",0.932
"NFAT5","SLC5A3",0.796
"SLC2A13","SLC5A3",0.735
"AKR1B1","SLC5A3",0.745
"MED14","ARSD",0.701
"SUMF1","ARSD",0.701
"STBD1","GYG2",0.845
"GYG2","GBE1",0.975
"UGP2","GYG2",0.957
"GYS1","GYG2",0.999
"AGL","GYG2",0.969
"GYG2","ENPP3",0.9
"PYGL","GYG2",0.916
"PPP1R3C","GYG2",0.911
"GYG1","GYG2",0.986
"PYGB","GYG2",0.91
"GYG2","ENPP1",0.902
"PMF1","MIS12",0.999
"CBX3","MIS12",0.702
"MIS12","DSN1",0.999
"BUB1","MIS12",0.918
"CDC20","MIS12",0.703
"MIS12","SERPINA1",0.78
"NDC80","MIS12",0.991
"ZWINT","MIS12",0.989
"CBX5","MIS12",0.844
"NSL1","MIS12",0.999
"NUF2","MIS12",0.986
"MIS12","SPC24",0.993
"PIGR","MIS12",0.78
"BUB1B","MIS12",0.933
"MIS12","CENPT",0.744
"BUB3","MIS12",0.732
"SPC25","MIS12",0.971
"KNL1","MIS12",0.998
"CENPH","MIS12",0.774
"CENPI","MIS12",0.803
"CENPC","MIS12",0.997
"PILRA","CD99",0.974
"CD99","EWSR1",0.943
"CD99","MME",0.72
"CALB2","CD99",0.718
"CD99","SPN",0.725
"CD7","CD99",0.712
"CD99","CSF2RA",0.715
"STS","CD99",0.775
"ICAM1","CD99",0.976
"CD99","PECAM1",0.778
"CD99","BCL2",0.724
"CD99","CD99L2",0.984
"ETV4","CD99",0.734
"TLE1","CD99",0.701
"KIT","CD99",0.723
"CD99","PTPRC",0.743
"CD99","PILRB",0.924
"CD99","ENO2",0.813
"SYP","CD99",0.819
"KRT7","CD99",0.716
"CD34","CD99",0.852
"RPS6","NOP56",0.995
"UTP15","NOP56",0.999
"WDR75","NOP56",0.998
"RTCA","NOP56",0.804
"NOP56","RRP12",0.938
"ASF1B","NOP56",0.702
"DKC1","NOP56",0.999
"DIMT1","NOP56",0.946
"NOP56","RPS8",0.995
"NOP56","NOLC1",0.995
"RPS2","NOP56",0.785
"NIFK","NOP56",0.877
"NOP56","RPP30",0.796
"EXOSC5","NOP56",0.809
"C1orf131","NOP56",0.803
"NUFIP1","NOP56",0.904
"FBL","NOP56",0.999
"HEATR1","NOP56",0.999
"CCT5","NOP56",0.705
"UTP4","NOP56",0.999
"DCAF13","NOP56",0.998
"POLR1E","NOP56",0.888
"NOP56","PUM3",0.93
"PA2G4","NOP56",0.911
"NOP56","RRP1",0.851
"NOP56","RPS28",0.985
"NIP7","NOP56",0.934
"NOP56","RPS5",0.992
"PNO1","NOP56",0.956
"PES1","NOP56",0.956
"RPL4","NOP56",0.786
"UTP6","NOP56",0.998
"NOP56","POLR1C",0.76
"NOP56","RPS7",0.993
"RPS4X","NOP56",0.964
"NOP56","EBNA1BP2",0.983
"GCC1","NOP56",0.733
"RRP36","NOP56",0.748
"GNL2","NOP56",0.842
"NOP56","EXOSC8",0.818
"CD74","NOP56",0.804
"CCT6A","NOP56",0.756
"NOP56","DDX27",0.941
"MTREX","NOP56",0.888
"DHX32","NOP56",0.7
"NOP56","RPS17",0.873
"POP7","NOP56",0.727
"RBM28","NOP56",0.945
"WDR46","NOP56",0.999
"KRR1","NOP56",0.999
"NOP56","NGDN",0.994
"NOP56","RSL1D1",0.991
"NOP56","POLI",0.705
"EXOSC7","NOP56",0.744
"DDX18","NOP56",0.902
"NOP56","RPS18",0.981
"LSG1","NOP56",0.728
"TAF9","NOP56",0.758
"NOP56","ZNHIT3",0.757
"BYSL","NOP56",0.998
"RPS12","NOP56",0.965
"RPS16","NOP56",0.988
"NOP56","BOP1",0.974
"RPL5","NOP56",0.794
"NOP56","RPP38",0.985
"POLR1A","NOP56",0.918
"UTP23","NOP56",0.742
"DHX15","NOP56",0.968
"EXOSC4","NOP56",0.812
"GAR1","NOP56",0.983
"NOP56","RPS19",0.987
"NOP56","SMIM12",0.702
"MRTO4","NOP56",0.941
"NOP56","UTP14A",0.998
"RPL7A","NOP56",0.821
"UBTF","NOP56",0.739
"ESF1","NOP56",0.892
"TRUB2","NOP56",0.923
"NOC4L","NOP56",0.997
"NOP58","NOP56",0.999
"RRS1","NOP56",0.848
"RPL7","NOP56",0.707
"IMP3","NOP56",0.992
"SDAD1","NOP56",0.727
"NOL11","NOP56",0.948
"NOP56","NSA2",0.755
"NOP56","RUVBL2",0.847
"NOP56","MRPS12",0.849
"RPS27L","NOP56",0.883
"NOP56","RPS24",0.993
"NOP56","RPL11",0.742
"NOP56","MCC",0.799
"TRUB1","NOP56",0.953
"CEBPZ","NOP56",0.933
"TCOF1","NOP56",0.963
"UTP11","NOP56",0.995
"NOP56","DQX1",0.701
"TSR1","NOP56",0.726
"RPS3A","NOP56",0.99
"NOP56","RPS13",0.995
"POLR1F","NOP56",0.754
"NOP56","WDR74",0.725
"RPS27A","NOP56",0.916
"UTP20","NOP56",0.997
"CCT7","NOP56",0.728
"RSL24D1","NOP56",0.823
"NOP56","TBL3",0.999
"NOP56","WDR36",0.999
"NOP56","LARP7",0.755
"NOP56","RPLP0",0.704
"NOP56","DNTTIP2",0.989
"NOP56","POP1",0.809
"NOP56","POLR1B",0.86
"NOL9","NOP56",0.786
"NOP56","CCT4",0.701
"RPS19BP1","NOP56",0.812
"NOP56","NMD3",0.714
"NOP56","FAU",0.87
"BMS1","NOP56",0.999
"PDCD11","NOP56",0.997
"UTP3","NOP56",0.998
"ASF1A","NOP56",0.7
"NOP56","RSRC1",0.737
"RPS23","NOP56",0.994
"RRP9","NOP56",0.999
"YARS1","NOP56",0.712
"NOP56","MYBBP1A",0.737
"BRIX1","NOP56",0.941
"ZNHIT6","NOP56",0.853
"MTHFSD","NOP56",0.825
"EPRS1","NOP56",0.739
"NAF1","NOP56",0.768
"EXOSC3","NOP56",0.742
"NCOA6","NOP56",0.735
"NOP56","RPS9",0.991
"DDX21","NOP56",0.811
"NOC3L","NOP56",0.771
"GTPBP4","NOP56",0.941
"RPS15A","NOP56",0.973
"RRP7A","NOP56",0.996
"NOP56","RCL1",0.993
"POP5","NOP56",0.757
"NOP56","FTSJ3",0.962
"WDR12","NOP56",0.804
"EXOSC2","NOP56",0.78
"NOP56","RPS14",0.99
"NOP56","SNU13",0.999
"CCT3","NOP56",0.73
"TCP1","NOP56",0.731
"POLR3B","NOP56",0.772
"GRWD1","NOP56",0.871
"NOP10","NOP56",0.966
"MRPS15","NOP56",0.723
"DHX37","NOP56",0.943
"NOP56","NOL7",0.823
"EXOSC1","NOP56",0.824
"NOL12","NOP56",0.725
"SNRNP40","NOP56",0.79
"MRPS7","NOP56",0.706
"RPP25","NOP56",0.744
"DDX10","NOP56",0.813
"IMP4","NOP56",0.996
"C1D","NOP56",0.939
"NAT10","NOP56",0.999
"WDR3","NOP56",0.999
"NOP56","AATF",0.996
"NOP56","PWP1",0.845
"NOP56","WDR6",0.831
"UTP18","NOP56",0.999
"RRP1B","NOP56",0.815
"FCF1","NOP56",0.995
"PSMD1","NOP56",0.719
"NOP56","NOP14",0.996
"NOP56","EMG1",0.996
"GNL3L","NOP56",0.875
"CCT2","NOP56",0.821
"NHP2","NOP56",0.998
"NOP56","NOL10",0.996
"NSUN6","NOP56",0.859
"NOL6","NOP56",0.998
"NOP56","WDR43",0.999
"NOP56","DOCK4",0.81
"NOP56","RPS27",0.978
"LYAR","NOP56",0.749
"MPHOSPH10","NOP56",0.999
"LTV1","NOP56",0.724
"NOB1","NOP56",0.726
"LSM7","NOP56",0.712
"DDX56","NOP56",0.884
"NOC2L","NOP56",0.952
"EXOSC9","NOP56",0.868
"PIH1D1","NOP56",0.954
"NOP56","GNL3",0.964
"MRNIP","NOP56",0.849
"RPS11","NOP56",0.991
"NCL","NOP56",0.907
"NOP56","GMPS",0.823
"RUVBL1","NOP56",0.841
"NOP56","FP565260.1",0.967
"RPS4Y1","NOP56",0.701
"PPAN","NOP56",0.731
"EXOSC10","NOP56",0.977
"NPM1","NOP56",0.717
"NOP56","RPF2",0.957
"PPFIBP2","PTPRD",0.813
"MTSS1","PTPRD",0.732
"PPFIBP1","PTPRD",0.829
"PPFIA1","PTPRD",0.973
"PTPRD","BTBD9",0.726
"IL1RAP","PTPRD",0.991
"PPFIA3","PTPRD",0.966
"KPNB1","ZBED1",0.775
"DHRSX","ZBED1",0.879
"ZBED1","ASMTL",0.737
"H1-0","ZBED1",0.708
"MIER3","BAHD1",0.796
"MIER3","HDAC2",0.832
"HDAC1","MIER3",0.802
"C16orf87","MIER3",0.79
"POLR2B","GPN3",0.903
"POLR2B","RTF1",0.982
"POLR2B","UVSSA",0.825
"POLR2B","RPL26",0.754
"POLR2B","MED24",0.868
"MED14","POLR2B",0.995
"RPS2","POLR2B",0.895
"POLR2B","RPS15",0.939
"MRPL17","POLR2B",0.903
"POLR2D","POLR2B",0.999
"CTR9","POLR2B",0.971
"MED15","POLR2B",0.825
"POLR2B","MRPS6",0.832
"METAP1","POLR2B",0.707
"TAF2","POLR2B",0.955
"MRPS9","POLR2B",0.77
"POLR2B","RPS20",0.887
"RPL8","POLR2B",0.824
"GTF2F2","POLR2B",0.999
"MRPL21","POLR2B",0.726
"POLR2B","RPL17",0.807
"POLR3E","POLR2B",0.816
"POLR2B","RPL23A",0.916
"MED1","POLR2B",0.978
"POLR2B","MED6",0.993
"MED11","POLR2B",0.876
"H2AC13","POLR2B",0.856
"EEF1A1","POLR2B",0.769
"MRPL12","POLR2B",0.918
"RPL10A","POLR2B",0.732
"POLR2B","H4-16",0.883
"CCNT2","POLR2B",0.752
"POLR2B","RPS5",0.857
"POLR2L","POLR2B",0.999
"PCF11","POLR2B",0.846
"ERCC6","POLR2B",0.997
"POLR2B","CRCP",0.719
"POLR2B","RPL26L1",0.753
"POLR1E","POLR2B",0.801
"POLR2B","ELOF1",0.95
"POLR2B","H4C9",0.883
"GTF2E2","POLR2B",0.989
"POLR2B","INTS11",0.858
"POLR2B","POLR1C",0.973
"RPL4","POLR2B",0.774
"RBX1","POLR2B",0.942
"ELL2","POLR2B",0.813
"POLR3H","POLR2B",0.89
"DDB1","POLR2B",0.932
"INTS7","POLR2B",0.861
"POLR2B","NELFA",0.957
"POLR2B","EAF1",0.902
"MED21","POLR2B",0.991
"SEC61A1","POLR2B",0.731
"TCEA2","POLR2B",0.957
"POLR2B","MRPL36",0.858
"POLR2K","POLR2B",0.999
"MCM7","POLR2B",0.752
"NELFE","POLR2B",0.809
"POLR2C","POLR2B",0.999
"RSAD1","POLR2B",0.823
"POLR2B","POLR2E",0.999
"RPRD2","POLR2B",0.843
"SUPT6H","POLR2B",0.982
"CD74","POLR2B",0.77
"H2AC8","POLR2B",0.925
"RPAP1","POLR2B",0.746
"MRPL3","POLR2B",0.825
"POLR2B","POLR1G",0.759
"ATP5F1C","POLR2B",0.814
"POLR2B","WDR61",0.828
"POLR2B","TAF6",0.935
"POLR2B","POLR2F",0.999
"POLR2B","SETD2",0.918
"RPL5","POLR2B",0.923
"POLR2B","SNRNP70",0.886
"TAF8","POLR2B",0.912
"RPS16","POLR2B",0.835
"NOA1","POLR2B",0.714
"POLR2B","RPL10",0.785
"TAF9","POLR2B",0.914
"SIL1","POLR2B",0.717
"H3-3B","POLR2B",0.763
"POLR2B","RPS18",0.94
"MED23","POLR2B",0.85
"POLR2B","H4C8",0.883
"CTNNBL1","POLR2B",0.71
"INTS6","POLR2B",0.998
"POLR2M","POLR2B",0.977
"RPL35","POLR2B",0.91
"INTS3","POLR2B",0.994
"POLR2B","RPL7L1",0.723
"SUPT16H","POLR2B",0.988
"POLR2B","GTF2H3",0.967
"POLR2J","POLR2B",0.999
"POLR2B","POLR2A",0.999
"POLR2B","RPL23",0.927
"POLR2B","GTF2H5",0.911
"MRPS16","POLR2B",0.811
"RPAP3","POLR2B",0.817
"POLR1A","POLR2B",0.98
"TAF7","POLR2B",0.911
"GTF2E1","POLR2B",0.992
"MRPL4","POLR2B",0.768
"MRPL13","POLR2B",0.752
"POLR2B","INTS9",0.92
"POLR2B","MRPL2",0.812
"MRPS11","POLR2B",0.814
"MED25","POLR2B",0.833
"MRTO4","POLR2B",0.852
"POLR2B","MED19",0.936
"MED9","POLR2B",0.93
"MED4","POLR2B",0.88
"MED8","POLR2B",0.892
"TXN2","POLR2B",0.809
"POLR2B","POLR2H",0.999
"POLR2B","POLR3D",0.832
"EAF2","POLR2B",0.744
"PPP2R1A","POLR2B",0.839
"POLR2B","CCNH",0.948
"POLR2B","RPL9",0.872
"POLR2B","SUPT5H",0.999
"IMP3","POLR2B",0.866
"CDK7","POLR2B",0.948
"ERCC3","POLR2B",0.977
"RPL7","POLR2B",0.725
"POLR2B","GTF2A1",0.947
"POLR2B","TCEA1",0.998
"TAF3","POLR2B",0.895
"POLR2B","MRPS12",0.827
"POLR2B","RPL11",0.923
"TUFM","POLR2B",0.834
"VARS1","POLR2B",0.843
"APMAP","POLR2B",0.704
"POLR2B","TCEA3",0.956
"POLR2B","H2BC11",0.923
"MED30","POLR2B",0.875
"CDC73","POLR2B",0.98
"RNGTT","POLR2B",0.746
"H2AC6","POLR2B",0.928
"MRPL11","POLR2B",0.934
"TAF13","POLR2B",0.902
"MRPL24","POLR2B",0.753
"POLR2B","CUL7",0.812
"POLR2B","FBF1",0.801
"MED26","POLR2B",0.971
"MRPS2","POLR2B",0.75
"RRN3","POLR2B",0.713
"RPS3","POLR2B",0.956
"POLR2B","MED29",0.898
"POLR2B","GTF2F1",0.999
"POLR1F","POLR2B",0.893
"MED7","POLR2B",0.991
"CUL4A","POLR2B",0.916
"POLR2B","API5",0.999
"MED28","POLR2B",0.998
"TSR1","POLR2B",0.808
"MRPL16","POLR2B",0.782
"POLR2B","MRPL22",0.835
"POLR2B","RPLP0",0.861
"POLR3C","POLR2B",0.819
"MTIF2","POLR2B",0.812
"POLR2B","TAF1",0.949
"POLR1D","POLR2B",0.918
"NCBP1","POLR2B",0.809
"MED27","POLR2B",0.902
"ZC3H13","POLR2B",0.994
"PDCD11","POLR2B",0.919
"MED31","POLR2B",0.992
"POLR2B","RPAP2",0.986
"ELL","POLR2B",0.702
"MED16","POLR2B",0.856
"MT-ATP6","POLR2B",0.72
"POLR2B","POLR1B",0.71
"MED18","POLR2B",0.947
"POLR3F","POLR2B",0.856
"GPN1","POLR2B",0.975
"POLR2B","RPL13A",0.776
"TAF11","POLR2B",0.923
"RPRD1B","POLR2B",0.983
"MRPL20","POLR2B",0.758
"RPS23","POLR2B",0.798
"PAF1","POLR2B",0.96
"MRPL1","POLR2B",0.706
"LEO1","POLR2B",0.976
"IWS1","POLR2B",0.92
"GTF2H1","POLR2B",0.967
"INTS5","POLR2B",0.998
"POLR2B","RPRD1A",0.965
"HMGN4","POLR2B",0.776
"POLR2B","RPS9",0.867
"MRPS5","POLR2B",0.864
"POLR2G","POLR2B",0.999
"POLR2B","INTS1",0.998
"POLR2B","NELFCD",0.931
"POLR2B","ATP5F1A",0.813
"POLR2B","MED22",0.939
"KDM6A","POLR2B",0.779
"PPP1R26","POLR2B",0.748
"POLR2B","INTS2",0.877
"MED20","POLR2B",0.852
"GTF2B","POLR2B",0.999
"H2AZ1","POLR2B",0.915
"POLR2B","CTDP1",0.935
"RPL12","POLR2B",0.806
"SSRP1","POLR2B",0.925
"MLLT3","POLR2B",0.704
"SLC7A6OS","POLR2B",0.826
"POLR2B","RPS14",0.773
"MRPS7","POLR2B",0.805
"TAF4","POLR2B",0.9
"POLR2B","MRPS14",0.876
"SEC61A2","POLR2B",0.727
"HMGN1","POLR2B",0.786
"GPN2","POLR2B",0.941
"POLR2B","RPS29",0.823
"NELFB","POLR2B",0.931
"MRPS15","POLR2B",0.702
"POLR3K","POLR2B",0.772
"POLR2B","INTS8",0.935
"SSU72","POLR2B",0.885
"POLR2B","ELOA",0.787
"EEF2","POLR2B",0.85
"POLR2B","INTS4",0.867
"MNAT1","POLR2B",0.964
"HMGN2","POLR2B",0.776
"TBP","POLR2B",0.982
"POLR2B","TNKS1BP1",0.801
"NCBP2","POLR2B",0.739
"POLR2B","GTF2A2",0.972
"GFM1","POLR2B",0.701
"MRPL27","POLR2B",0.743
"POLR2I","POLR2B",0.999
"POLR2B","MRPL19",0.828
"MRPS10","POLR2B",0.863
"TAF10","POLR2B",0.922
"TAF12","POLR2B",0.925
"TAF5","POLR2B",0.931
"POLR2B","PNPT1",0.733
"EIF5B","POLR2B",0.779
"POLR2B","PPP2CA",0.85
"RPL3","POLR2B",0.794
"MRPL9","POLR2B",0.775
"ERCC8","POLR2B",0.905
"MED10","POLR2B",0.989
"HSPBP1","POLR2B",0.717
"POLR2B","ERCC2",0.977
"H2BC21","POLR2B",0.731
"POLR3A","POLR2B",0.95
"POLR2B","GMPS",0.712
"RPS11","POLR2B",0.953
"H2AC11","POLR2B",0.856
"POLR1H","POLR2B",0.769
"PIH1D1","POLR2B",0.827
"SLC30A1","SLC39A14",0.777
"SLC39A14","TFRC",0.785
"SLC30A6","SLC39A14",0.727
"SLC30A9","SLC39A14",0.714
"SLC39A14","SLC11A2",0.934
"SLC39A9","SLC39A14",0.779
"SLC30A7","SLC39A14",0.775
"SLC30A4","SLC39A14",0.749
"SLC39A14","SLC39A8",0.911
"SLC40A1","SLC39A14",0.788
"MT1E","SLC39A14",0.768
"SLC39A14","SLC30A5",0.75
"SLC39A14","SLC39A11",0.753
"DNA2","GEN1",0.915
"GEN1","RAD51",0.821
"FANCM","GEN1",0.82
"WRN","GEN1",0.847
"GEN1","RAD51B",0.76
"RAD52","GEN1",0.706
"SLX4","GEN1",0.908
"GEN1","BRCA1",0.746
"BLM","GEN1",0.775
"RAD51C","GEN1",0.789
"EXO1","GEN1",0.72
"GEN1","EME1",0.931
"GEN1","XRCC3",0.747
"GEN1","RAD51D",0.776
"RMI2","GEN1",0.859
"ATM","GEN1",0.742
"RMI1","GEN1",0.883
"BRIP1","GEN1",0.713
"MUS81","GEN1",0.939
"BRCA2","GEN1",0.796
"XRCC2","GEN1",0.738
"TOP3A","GEN1",0.821
"PALB2","GEN1",0.745
"PCNA","GEN1",0.715
"MRE11","GEN1",0.861
"BARD1","GEN1",0.7
"KLHL25","KLHL42",0.925
"RBX1","KLHL42",0.952
"KLHL20","KLHL42",0.924
"TNFAIP1","KLHL42",0.901
"CUL3","KLHL42",0.993
"KLHL21","KLHL42",0.914
"KLHL42","KBTBD8",0.903
"KLHL42","KLHL13",0.925
"KLHL42","ENC1",0.92
"PEF1","KLHL42",0.729
"KLHL42","KEAP1",0.913
"PDCD6","KLHL42",0.733
"KCTD10","KLHL42",0.735
"KLHL42","ZSWIM8",0.9
"KLHL42","KLHL24",0.728
"KLHL42","KCTD17",0.9
"KLHL3","KLHL42",0.919
"GLMN","KLHL42",0.763
"KLHL42","KLHL2",0.768
"KLHL42","SPOP",0.908
"SPOPL","KLHL42",0.903
"KLHL42","LZTR1",0.902
"KLHL8","KLHL42",0.92
"KLHL42","KCTD13",0.9
"UBE2M","KLHL42",0.733
"KLHL22","KLHL42",0.917
"KLHL42","GAN",0.922
"KLHL9","KLHL42",0.928
"KBTBD6","KLHL42",0.915
"KLHL7","KLHL42",0.912
"KLHL12","KLHL42",0.925
"KBTBD7","KLHL42",0.911
"EXOC7","EXOC1",0.999
"EXOC6","EXOC1",0.999
"RAB11A","EXOC1",0.815
"EXOC2","EXOC1",0.999
"STXBP3","EXOC1",0.763
"STX4","EXOC1",0.805
"EXOC3L1","EXOC1",0.968
"IQGAP1","EXOC1",0.962
"EXOC1","VPS52",0.747
"RAB8A","EXOC1",0.825
"EXOC3L2","EXOC1",0.832
"EXOC1","FUT2",0.7
"EXOC4","EXOC1",0.999
"EXOC1","RAB3IP",0.717
"EXOC1","TNFAIP2",0.832
"EXOC1","COG6",0.718
"SNAP23","EXOC1",0.754
"RHOQ","EXOC1",0.771
"RAB13","EXOC1",0.719
"EXOC1","EXOC3",0.999
"EXOC1","CDC42",0.992
"EXOC3L4","EXOC1",0.832
"EXOC1","EXOC5",0.999
"EXOC8","EXOC1",0.999
"RALA","EXOC1",0.929
"EXOC1","EXOC6B",0.991
"RAB10","EXOC1",0.782
"IKZF1","P2RY8",0.815
"P2RY8","JAK2",0.759
"STAT3","IL6ST",0.992
"IL6R","IL6ST",0.999
"IL6ST","PIK3CB",0.906
"IL6ST","JAK1",0.998
"IL6ST","IL6",0.999
"MAPK1","IL6ST",0.702
"IL6ST","JAK3",0.923
"OSM","IL6ST",0.998
"IL6ST","SOCS1",0.759
"IL6ST","PIK3R1",0.944
"PIK3R3","IL6ST",0.901
"IL15","IL6ST",0.756
"SOCS3","IL6ST",0.992
"CLCF1","IL6ST",0.959
"IL11","IL6ST",0.997
"LIF","IL6ST",0.999
"IL6ST","GRB2",0.956
"IL6ST","IL11RA",0.918
"CSF3","IL6ST",0.827
"CTF1","IL6ST",0.98
"IL27RA","IL6ST",0.999
"CSF2","IL6ST",0.753
"EBI3","IL6ST",0.963
"IL13RA1","IL6ST",0.777
"IL6ST","JAK2",0.993
"STAT1","IL6ST",0.927
"IL6ST","PTPN11",0.981
"IL7","IL6ST",0.764
"IL23A","IL6ST",0.806
"OSMR","IL6ST",0.975
"PIK3CD","IL6ST",0.901
"IL6ST","TYK2",0.952
"PIK3CA","IL6ST",0.948
"KDM4C","KDM3A",0.869
"PKN1","KDM4C",0.736
"KDM4C","KDM1A",0.924
"KDM6A","KDM4C",0.761
"H2AZ1","KDM4C",0.74
"H3-3B","KDM4C",0.856
"KDM4C","EHMT2",0.717
"KDM1B","KDM4C",0.712
"KDM4C","HIF1A",0.953
"KDM4C","JMJD1C",0.894
"SUV39H1","KDM4C",0.773
"ASMTL","SLC25A6",0.89
"AKAP17A","ASMTL",0.91
"ASMTL","TDO2",0.793
"GTPBP6","ASMTL",0.776
"ASMTL","PLCXD1",0.743
"DHRSX","ASMTL",0.773
"NR1I2","ASMTL",0.707
"ZBED1","ASMTL",0.737
"ITSN1","AP2B1",0.992
"CLTA","ITSN1",0.824
"ITSN1","VAMP2",0.799
"RHOG","ITSN1",0.779
"ITSN1","SCAMP1",0.833
"SYNJ2","ITSN1",0.88
"ITSN1","AP2M1",0.927
"ITSN1","CDC42",0.999
"RHOJ","ITSN1",0.755
"EPN3","ITSN1",0.97
"ITSN1","STON2",0.983
"WNK4","ITSN1",0.827
"ITSN1","CLTCL1",0.825
"ITSN1","NECAP2",0.914
"SYN1","ITSN1",0.708
"BIN1","ITSN1",0.891
"ITSN1","RHOA",0.829
"DAB2","ITSN1",0.794
"TRIP10","ITSN1",0.752
"CTTN","ITSN1",0.744
"ARHGAP31","ITSN1",0.747
"EPS15","ITSN1",0.997
"ARF6","ITSN1",0.83
"DNM1","ITSN1",0.979
"ITSN1","NECAP1",0.752
"ITSN1","SNX9",0.704
"RABIF","ITSN1",0.861
"ITSN1","DNM2",0.947
"ITSN1","AP2S1",0.93
"ITSN1","AGFG1",0.805
"EPN2","ITSN1",0.992
"ITSN1","EPHB2",0.939
"PIK3C2B","ITSN1",0.72
"RHOC","ITSN1",0.755
"CBL","ITSN1",0.843
"WASL","ITSN1",0.999
"RHOB","ITSN1",0.766
"ITSN1","FCHSD2",0.938
"AP2A2","ITSN1",0.923
"WAS","ITSN1",0.924
"ITSN1","EPN1",0.872
"ITSN1","AAK1",0.704
"GCC1","ITSN1",0.913
"ITSN1","WIPF1",0.765
"INPPL1","ITSN1",0.768
"RAC1","ITSN1",0.741
"ITSN1","SYNJ1",0.961
"ITSN1","FCHO2",0.985
"ITSN1","FCHO1",0.999
"SNAP23","ITSN1",0.722
"RHOQ","ITSN1",0.854
"ACTR2","ITSN1",0.735
"WNK1","ITSN1",0.807
"ITSN1","EPS15L1",0.955
"ITSN1","SOS1",0.796
"ITSN1","PICALM",0.763
"ITSN1","CLTC",0.912
"ITSN1","REPS1",0.84
"AP2A1","ITSN1",0.829
"TMEM165","ATP2C1",0.718
"GNAQ","ITPR2",0.796
"PRKACA","ITPR2",0.937
"CALM3","ITPR2",0.957
"ITPR2","ATP2A2",0.722
"ORAI2","ITPR2",0.741
"ITPR2","ATXN3",0.906
"PLCG1","ITPR2",0.931
"PLCB2","ITPR2",0.935
"ITPR2","PRKCA",0.919
"ADCY6","ITPR2",0.74
"PLCB1","ITPR2",0.938
"ITPR2","PLCB3",0.929
"ITPR2","VDAC1",0.787
"ITPR2","PLCD3",0.911
"ITPR2","IRAG1",0.928
"ITPR2","ATXN2",0.916
"PLCE1","ITPR2",0.917
"SSPN","ITPR2",0.784
"PSEN1","ITPR2",0.92
"ITPR2","ORAI1",0.778
"PRKACB","ITPR2",0.93
"ANK3","ITPR2",0.922
"ITPR2","PRKCB",0.917
"BLNK","ITPR2",0.711
"FUNDC1","ITPR2",0.978
"ITPR2","ATXN2L",0.9
"ITPR2","STIM1",0.827
"ITPR2","PLCG2",0.958
"ITPR2","PLCD1",0.921
"PLCB4","ITPR2",0.937
"ITPR3","ITPR2",0.953
"SYK","ITPR2",0.72
"ITPR2","BTK",0.712
"C2orf49","DDX1",0.993
"DDX1","ZBTB8OS",0.974
"DDX1","DHX36",0.997
"HNRNPA1","DDX1",0.706
"MYCN","DDX1",0.791
"DDX1","FAM98B",0.999
"DHX33","DDX1",0.746
"HNRNPK","DDX1",0.786
"RTRAF","DDX1",0.999
"DHX15","DDX1",0.868
"RTCB","DDX1",0.999
"DDX21","DDX1",0.991
"DDX1","ATXN2",0.72
"DDX1","DROSHA",0.709
"FUS","DDX1",0.721
"TXNDC9","DDX1",0.758
"DHX9","DDX1",0.81
"DDX56","DDX1",0.99
"FAM98C","DDX1",0.795
"HNRNPM","DDX1",0.735
"FAM98A","DDX1",0.994
"SC5D","IDI1",0.835
"PDCD11","IDI1",0.782
"HMGCS1","IDI1",0.972
"FDPS","IDI1",0.994
"UBIAD1","IDI1",0.823
"DHCR24","IDI1",0.765
"MVK","IDI1",0.879
"DHDDS","IDI1",0.738
"COQ2","IDI1",0.897
"IDI1","PSPH",0.83
"NSDHL","IDI1",0.856
"INSIG1","IDI1",0.86
"PARK7","IDI1",0.792
"SQLE","IDI1",0.957
"CYP51A1","IDI1",0.942
"ACAT2","IDI1",0.828
"HMGCR","IDI1",0.926
"MSMO1","IDI1",0.926
"NUS1","IDI1",0.724
"HMGCS2","IDI1",0.813
"MVD","IDI1",0.998
"MTHFR","IDI1",0.709
"SREBF2","IDI1",0.804
"PMVK","IDI1",0.852
"DHCR7","IDI1",0.864
"IDI1","LSS",0.966
"IDI1","FDFT1",0.94
"HSD17B7","IDI1",0.805
"SREBF1","IDI1",0.706
"GGPS1","IDI1",0.987
"RDH11","DHRS3",0.729
"RETSAT","RDH11",0.928
"RDH11","DGAT1",0.924
"BCO1","RDH11",0.945
"ALDH1A1","RDH11",0.951
"RBP1","RDH11",0.91
"RDH10","RDH11",0.953
"PNPLA4","RDH11",0.91
"ALDH1A3","RDH11",0.956
"RBP2","RDH11",0.822
"RDH5","RDH11",0.938
"AOX1","RDH11",0.914
"CCP110","CEP290",0.997
"CEP135","CCP110",0.964
"TUBG1","CCP110",0.843
"SASS6","CCP110",0.961
"CEP76","CCP110",0.937
"CEP104","CCP110",0.856
"NPHP4","CCP110",0.725
"CALM3","CCP110",0.901
"CCP110","POC5",0.717
"CCP110","CC2D2A",0.813
"CEP295","CCP110",0.702
"PCNT","CCP110",0.741
"CNTROB","CCP110",0.761
"USP33","CCP110",0.902
"KIAA0586","CCP110",0.876
