"from_symbol","to_symbol","combined_score"
"SKAP1","FYN",0.972
"SKAP1","FYB1",0.998
"SKAP1","LCK",0.935
"SKAP1","RAP1A",0.925
"PUM2","PUM1",0.721
"PUM2","EIF4E",0.775
"PUM2","AGO1",0.712
"PUM2","RBFOX2",0.814
"PUM2","DDX6",0.762
"PUM2","EIF4ENIF1",0.848
"PUM2","FMR1",0.851
"PLCB1","GNA14",0.947
"PLCB1","PIP5K1C",0.754
"PLCB1","DGKA",0.712
"PLCB1","CAMK2B",0.924
"PLCB1","PLCE1",0.705
"PLCB1","MINPP1",0.909
"PLCB1","INPP5F",0.903
"PLCB1","GNG4",0.796
"PLCB1","MTM1",0.913
"PLCB1","PTEN",0.916
"PLCB1","PIP4K2A",0.758
"PLCB1","NHERF2",0.763
"PLCB1","PLCB3",0.854
"PLCB1","GNAI1",0.928
"PLCB1","PIP5K1A",0.759
"PLCB1","PRKG1",0.932
"PLCB1","GNB1",0.872
"PLCB1","CALML5",0.808
"PLCB1","PIK3R1",0.731
"PLCB1","PRKCA",0.947
"PLCB1","PPP3CC",0.715
"PLCB1","PIP4K2C",0.733
"PLCB1","GNG5",0.723
"PLCB1","SYNJ2",0.708
"PLCB1","PI4K2A",0.702
"PLCB1","GNAI3",0.929
"PLCB1","PLCG2",0.734
"PLCB1","PLCB4",0.783
"PLCB1","PIK3CG",0.739
"PLCB1","PLCD1",0.739
"PLCB1","CAMK2A",0.937
"PLCB1","CALML4",0.752
"PLCB1","ITPR3",0.946
"PLCB1","ITPKB",0.71
"PLCB1","PRKCB",0.935
"PLCB1","GNAT3",0.914
"PLCB1","CASR",0.905
"PLCB1","PPP3CA",0.731
"PLCB1","SYNJ1",0.73
"PLCB1","GNG7",0.796
"PLCB1","INPP5A",0.926
"PLCB1","PIP4K2B",0.734
"PLCB1","ITPR2",0.938
"PLCB1","INPP1",0.921
"PLCB1","DGKZ",0.7
"PLCB1","PPP3CB",0.7
"PLCB1","DGKB",0.733
"PLCB1","PIK3CB",0.717
"EED","CTCF",0.709
"EED","MTF2",0.961
"EED","PHF1",0.971
"EED","BMI1",0.989
"EED","KDM1A",0.746
"EED","KDM6A",0.844
"EED","PCGF3",0.938
"EED","EZH1",0.999
"EED","JARID2",0.999
"EED","H2BC21",0.773
"EED","ASXL2",0.705
"EED","ASXL1",0.939
"EED","HDAC2",0.988
"EED","H2AC13",0.724
"EED","RNF2",0.997
"EED","RING1",0.986
"EED","RBBP4",0.999
"EED","RBBP7",0.999
"EED","CBX1",0.782
"EED","CHD4",0.755
"EED","WDR73",0.735
"EED","PCGF2",0.974
"EED","CHD3",0.711
"EED","RYBP",0.705
"EED","CBX6",0.942
"EED","BAP1",0.905
"EED","HDAC1",0.952
"EED","H3-4",0.956
"EED","UBAP2L",0.908
"EED","DNMT1",0.921
"SNTB2","ABCA1",0.83
"SNTB2","DTNB",0.937
"SNTB2","UTRN",0.99
"SNTB2","ADRA1D",0.874
"SNTB2","SGCD",0.76
"SNTB2","DAG1",0.901
"SNTB2","DTNA",0.974
"SNTB2","DMD",0.985
"SNTB2","SGCE",0.762
"SNTB2","SNTB1",0.923
"SNTB2","MAST2",0.852
"LMO1","LDB1",0.996
"LMO1","TLX1",0.83
"LMO1","GATA3",0.859
"LMO1","GATA1",0.854
"LMO1","GATA2",0.798
"LMO1","CSRP1",0.717
"MTDH","SND1",0.999
"MTDH","FMR1",0.774
"MTDH","BCCIP",0.945
"MTDH","DPYD",0.829
"MTDH","CRISP3",0.761
"MTDH","AKT1",0.701
"CDC42EP4","SEPTIN11",0.885
"CDC42EP4","SEPTIN4",0.883
"CDC42EP4","SEPTIN6",0.896
"CDC42EP4","SEPTIN10",0.871
"CDC42EP4","SEPTIN7",0.902
"CDC42EP4","SEPTIN2",0.852
"CDC42EP4","SEPTIN5",0.878
"CDC42EP4","CDC42",0.942
"CDC42EP4","SEPTIN9",0.882
"HEY1","RBPJ",0.919
"HEY1","CUL2",0.743
"HEY1","NOTCH1",0.965
"HEY1","HEY2",0.989
"HEY1","HEYL",0.947
"HEY1","ID1",0.774
"HEY1","RUNX2",0.889
"HEY1","NOTCH4",0.911
"HEY1","STAT1",0.813
"CRISP1","GART",0.831
"NPAS2","CRY2",0.998
"NPAS2","CLOCK",0.998
"NPAS2","CSNK1D",0.968
"NPAS2","TIMELESS",0.896
"NPAS2","BMAL1",0.999
"NPAS2","CSNK1E",0.989
"NPAS2","RXRA",0.79
"NPAS2","RORB",0.927
"NPAS2","ALAS1",0.727
"NPAS2","PPARA",0.797
"NPAS2","PER3",0.911
"SGCD","DTNB",0.719
"SGCD","CAV3",0.978
"SGCD","SGCE",0.994
"SGCD","DAG1",0.999
"SGCD","DMD",0.996
"SGCD","DTNA",0.869
"SGCD","ACTN2",0.715
"SGCD","LDB3",0.742
"SGCD","UTRN",0.888
"SGCD","DYSF",0.812
"SGCD","TTN",0.788
"SGCD","LMNA",0.815
"SGCD","SNTB1",0.942
"SGCD","PGM5",0.775
"SGCD","LAMA2",0.81
"SGCD","SGCB",0.997
"SGCD","CSRP3",0.727
"UBE2G2","PRKN",0.896
"UBE2G2","UBE2G1",0.915
"UBE2G2","AUP1",0.999
"UBE2G2","UBA1",0.96
"UBE2G2","UBE2J1",0.965
"UBE2G2","UBC",0.905
"CELA3B","CELA2B",0.77
"CELA3B","CELA2A",0.807
"CELA3B","CTRC",0.745
"CELA3B","PPY",0.761
"CELA3B","CTRL",0.841
"CELA3B","CEL",0.892
"CELA3B","CPB1",0.909
"MRPL35","MRPL28",0.938
"MRPL35","MRPS2",0.902
"MRPL35","MRPL24",0.887
"MRPL35","SSBP1",0.8
"MRPL35","AURKAIP1",0.825
"MRPL35","MRPL22",0.877
"MRPL35","NDUFAB1",0.955
"MRPL35","DAP3",0.883
"MRPL35","MRPL20",0.979
"MRPL35","MRPS22",0.864
"MRPL35","MRPS18A",0.957
"MRPL35","MRPL18",0.925
"MRPL35","MRPS15",0.871
"MRPL35","MRPS14",0.957
"MRPL35","MRPL42",0.962
"MRPL35","MTERF4",0.821
"MRPL35","MRPS16",0.892
"MRPL35","MRPL19",0.873
"MRPL35","MRPL2",0.949
"MRPL35","MRPL9",0.98
"MRPL35","MRPS27",0.884
"MRPL35","MRPS30",0.979
"MRPL35","MTRF1",0.712
"MRPL35","MRPL23",0.927
"MRPL35","MRPS12",0.887
"UBA1","UBE2E3",0.926
"UBA1","UBE2D1",0.997
"UBA1","HUWE1",0.762
"UBA1","UBE2C",0.971
"UBA1","UBD",0.858
"UBA1","NAE1",0.794
"UBA1","UBE2D2",0.999
"UBA1","OTUB1",0.733
"UBA1","UBE2Z",0.947
"UBA1","UBE2W",0.949
"UBA1","UBE2J1",0.89
"UBA1","UBE3A",0.822
"UBA1","SUMO1",0.79
"UBA1","KDM5C",0.797
"UBA1","GARS1",0.719
"UBA1","UBC",0.999
"UBA1","RAD23A",0.894
"UBA1","UBA3",0.851
"UBA1","GAN",0.875
"UBA1","UBE2H",0.978
"UBA1","PSMD14",0.777
"UBA1","UBB",0.997
"UBA1","UBE2V2",0.826
"UBA1","NEDD4L",0.739
"UBA1","UBA52",0.998
"UBA1","UBE2L3",0.998
"UBA1","UBE2A",0.992
"UBA1","UBE2I",0.803
"UBA1","ARIH1",0.815
"UBA1","VCP",0.801
"UBA1","UBE2D3",0.994
"UBA1","ATG7",0.725
"UBA1","MOCS2",0.716
"UBA1","ZFX",0.742
"UBA1","UBE2G1",0.964
"MGAT4B","POMGNT1",0.755
"MGAT4B","FUT8",0.964
"MGAT4B","MGAT3",0.969
"AGTPBP1","TTLL4",0.781
"STX3","NSF",0.776
"STX3","STXBP1",0.995
"STX3","VAMP1",0.987
"STX3","CPLX2",0.836
"STX3","STXBP3",0.895
"STX3","STX12",0.704
"STX3","STXBP2",0.975
"STX3","STX7",0.943
"STX3","TXLNA",0.99
"STX3","VAMP2",0.999
"STX3","TXLNG",0.707
"STX3","CPLX3",0.852
"STX3","STX16",0.739
"STX3","SEC22B",0.971
"STX3","VTI1B",0.803
"STX3","STX11",0.745
"STX3","STX10",0.902
"TASP1","KMT2A",0.841
"RERE","HDAC1",0.973
"RERE","EHMT2",0.765
"RERE","HDAC2",0.968
"RERE","NR2F2",0.887
"MS4A4A","C1QA",0.803
"MS4A4A","VSIG4",0.958
"MS4A4A","CD163",0.843
"MS4A4A","MS4A6A",0.711
"RHOBTB1","APBB3",0.716
"RHOBTB1","KEAP1",0.916
"RHOBTB1","COPS7A",0.706
"RHOBTB1","GPS1",0.754
"RHOBTB1","KLHL9",0.905
"RHOBTB1","PDE5A",0.741
"RHOBTB1","RHOBTB2",0.904
"CDK10","SPG7",0.765
"CDK10","CCNL2",0.787
"CDK10","ZNF276",0.82
"CDK10","ETS2",0.951
"UGP2","PGM1",0.987
"UGP2","GBE1",0.871
"UGP2","GALE",0.994
"UGP2","KIN",0.768
"UGP2","IL11RA",0.743
"UGP2","GPHN",0.828
"UGP2","PASK",0.792
"UGP2","PGM5",0.972
"UGP2","GYG2",0.957
"UGP2","GYG1",0.956
"UGP2","GALT",0.986
"UGP2","GPI",0.781
"UGP2","ENPP1",0.909
"UGP2","PGM3",0.772
"LRRFIP2","DVL1",0.709
"LRRFIP2","MYD88",0.848
"CCDC88A","DISC1",0.863
"CCDC88A","GNAI3",0.918
"CCDC88A","AKT1",0.826
"ASAP3","ASAP1",0.964
"AP3S2","AP2S1",0.908
"AP3S2","AP1M2",0.752
"AP3S2","AP4M1",0.941
"AP3S2","AP3D1",0.997
"AP3S2","AP5Z1",0.928
"AP3S2","AP2M1",0.923
"AP3S2","AP2B1",0.916
"AP3S2","AP5S1",0.94
"AP3S2","AP1G1",0.832
"AP3S2","AP3B2",0.956
"AP3S2","RNF41",0.777
"AP3S2","AP3M2",0.99
"AP3S2","AP1S2",0.74
"STARD13","RHOA",0.94
"STARD13","CNNM2",0.765
"STARD13","CDC42",0.84
"ZC3H15","RACK1",0.829
"ZC3H15","RPL23",0.704
"ZC3H15","RPS19",0.769
"ZC3H15","RPL5",0.795
"ZC3H15","RPS21",0.778
"ZC3H15","RPS24",0.736
"ZC3H15","RPS20",0.735
"ZC3H15","RPS6",0.71
"ZC3H15","RPS2",0.82
"ZC3H15","SSB",0.749
"ZC3H15","RPS5",0.766
"ZC3H15","RWDD1",0.917
"ZC3H15","FAU",0.884
"ZC3H15","DNAJC2",0.844
"ZC3H15","RPS13",0.781
"NFAT5","VEGFC",0.759
"NFAT5","SLC6A12",0.817
"BAG5","PRKN",0.859
"BAG5","BAG1",0.918
"BAG5","HSPA1A",0.956
"BAG5","HSPA1B",0.991
"BAG5","BAG3",0.711
"BAG5","BAG2",0.955
"BAG5","DNAJC7",0.83
"BAG5","HSPH1",0.737
"BAG5","PINK1",0.809
"BAG5","HSPA1L",0.775
"BAG5","LRRK1",0.791
"BAG5","HSPA8",0.979
"BAG5","RAB29",0.89
"BAG5","HSPA2",0.893
"SEC23B","SEC24A",0.999
"SEC23B","SEC24B",0.999
"SEC23B","KLHL12",0.863
"SEC23B","SAR1A",0.999
"SEC23B","SEC13",0.999
"SEC23B","SEC31B",0.985
"SEC23B","RPL12",0.91
"SEC23B","TRAPPC3",0.849
"SEC23B","SEC23IP",0.716
"SEC23B","SEC24C",0.999
"SEC23B","SAR1B",0.956
"SEC23B","SEC31A",0.999
"ZNF444","ZNF446",0.804
"ZNF444","ZSCAN32",0.733
"ZNF444","EWSR1",0.783
"ZNF444","ZKSCAN4",0.744
"ZNF444","SCAND1",0.745
"ZNF444","ZNF24",0.797
"ZNF444","ZKSCAN3",0.748
"BRIX1","PUS7",0.713
"BRIX1","EIF6",0.962
"BRIX1","NOLC1",0.826
"BRIX1","RRP12",0.871
"BRIX1","DKC1",0.87
"BRIX1","EBNA1BP2",0.999
"BRIX1","GNL2",0.943
"BRIX1","TFB2M",0.898
"BRIX1","RPL30",0.923
"BRIX1","POLR2E",0.834
"BRIX1","DDX52",0.824
"BRIX1","PUM3",0.988
"BRIX1","RPL26L1",0.85
"BRIX1","POLR1E",0.851
"BRIX1","RRP1",0.981
"BRIX1","RRP15",0.984
"BRIX1","NOP56",0.941
"BRIX1","PES1",0.993
"BRIX1","POLR1C",0.868
"BRIX1","TMA16",0.8
"BRIX1","RPP38",0.827
"BRIX1","DDX47",0.85
"BRIX1","RPL23",0.908
"BRIX1","NGDN",0.871
"BRIX1","MAK16",0.997
"BRIX1","WDR46",0.867
"BRIX1","RPS16",0.712
"BRIX1","RSL1D1",0.997
"BRIX1","RPL18",0.967
"BRIX1","TSR2",0.771
"BRIX1","SDAD1",0.869
"BRIX1","RPL36",0.949
"BRIX1","MRTO4",0.997
"BRIX1","GNL1",0.803
"BRIX1","DNTTIP2",0.854
"BRIX1","TBL3",0.844
"BRIX1","PDCD11",0.971
"BRIX1","BMS1",0.908
"BRIX1","RPL27",0.898
"BRIX1","POLR1B",0.753
"BRIX1","RPL22",0.806
"BRIX1","NMD3",0.81
"BRIX1","UTP11",0.931
"BRIX1","WDR74",0.99
"BRIX1","DDX24",0.872
"BRIX1","IFI35",0.801
"BRIX1","FTSJ3",0.97
"BRIX1","RCL1",0.835
"BRIX1","DDX21",0.709
"BRIX1","NOC3L",0.997
"BRIX1","GTPBP4",0.998
"BRIX1","RBM34",0.956
"BRIX1","PAK1IP1",0.898
"BRIX1","SNU13",0.826
"BRIX1","RPL13A",0.776
"BRIX1","BCCIP",0.846
"BRIX1","MYBBP1A",0.76
"BRIX1","GAMT",0.787
"BRIX1","WDR18",0.738
"BRIX1","RRP1B",0.986
"BRIX1","NOP2",0.986
"BRIX1","AATF",0.853
"BRIX1","PWP1",0.925
"BRIX1","FCF1",0.826
"BRIX1","EMG1",0.85
"BRIX1","NOP14",0.9
"BRIX1","NOL12",0.975
"BRIX1","ZNF593",0.721
"BRIX1","RPL14",0.906
"BRIX1","RBM19",0.809
"BRIX1","EXOSC10",0.701
"BRIX1","GNL3",0.98
"BRIX1","RPF1",0.997
"BRIX1","NOL10",0.775
"BRIX1","GNL3L",0.966
"BRIX1","RPL35A",0.857
"BRIX1","DOCK4",0.876
"BRIX1","RPL3",0.871
"BRIX1","FLT3LG",0.739
"RASGRP2","NRAS",0.954
"RASGRP2","HRAS",0.948
"RASGRP2","RAP1A",0.993
"RASGRP2","ITGB2",0.701
"RASGRP2","CACNG5",0.709
"EZR","EPS8L2",0.728
"EZR","ANXA2",0.725
"EZR","SPN",0.974
"EZR","PTK2",0.84
"EZR","MYO7A",0.853
"EZR","TLN2",0.796
"EZR","HSP90AB1",0.927
"EZR","PRKACB",0.998
"EZR","NFASC",0.77
"EZR","EPB41",0.94
"EZR","PPL",0.957
"EZR","FLNA",0.761
"EZR","L1CAM",0.939
"EZR","MCF2",0.836
"EZR","PODXL",0.994
"EZR","WAS",0.719
"EZR","MYO15A",0.75
"EZR","PRKCB",0.903
"EZR","ACTB",0.983
"EZR","SCYL3",0.874
"EZR","ARHGDIA",0.896
"EZR","DCC",0.831
"EZR","SELL",0.857
"EZR","EPS8",0.711
"EZR","PALLD",0.846
"EZR","MSN",0.999
"EZR","DLG1",0.872
"EZR","GRB2",0.798
"EZR","ADCY10",0.81
"EZR","CLIC4",0.739
"EZR","CD44",0.996
"EZR","PDZK1",0.835
"EZR","MYO1C",0.835
"EZR","NF2",0.96
"EZR","AHNAK",0.958
"EZR","ICAM2",0.974
"EZR","TJP1",0.883
"EZR","CDC42",0.768
"EZR","CTNNB1",0.825
"EZR","WWOX",0.75
"EZR","GSN",0.837
"EZR","PRKACG",0.998
"EZR","PRKCA",0.953
"EZR","FASLG",0.783
"EZR","RHOA",0.897
"EZR","CLIC1",0.715
"EZR","CTTN",0.747
"EZR","NHERF2",0.998
"EZR","RDX",0.999
"EZR","ACTG1",0.962
"EZR","FAS",0.841
"ARHGAP6","RHOA",0.797
"ARHGAP6","HCCS",0.929
"PRELID3A","TRIAP1",0.961
"ATG101","CIB1",0.925
"ATG101","ATG9A",0.871
"ATG101","MAP1LC3C",0.762
"ATG101","ATG13",0.999
"ATG101","PPP2CA",0.905
"ATG101","ATG4A",0.731
"ATG101","PIK3R4",0.985
"ATG101","ATG4B",0.829
"ATG101","AMBRA1",0.866
"ATG101","ATG2A",0.72
"ATG101","MTOR",0.977
"ATG101","GABARAPL1",0.826
"ATG101","UVRAG",0.853
"ATG101","FOXO3",0.829
"ATG101","MAP1LC3B",0.717
"ATG101","ATG12",0.901
"ATG101","ATG7",0.821
"ATG101","SQSTM1",0.715
"ATG101","ATG5",0.932
"ATG101","MLST8",0.945
"ATG101","ULK2",0.999
"ATG101","BECN1",0.988
"TUBB","BTF3",0.889
"TUBB","UBA52",0.836
"TUBB","RPL37A",0.84
"TUBB","RPL24",0.811
"TUBB","MAPT",0.943
"TUBB","TUBA1A",0.996
"TUBB","TUBAL3",0.979
"TUBB","KATNB1",0.735
"TUBB","GAPDH",0.745
"TUBB","ACTB",0.844
"TUBB","MAPRE1",0.797
"TUBB","RPL30",0.861
"TUBB","RPL10",0.835
"TUBB","CLIP1",0.702
"TUBB","RPL5",0.844
"TUBB","RPL23",0.844
"TUBB","RPL36",0.813
"TUBB","TUBB2A",0.8
"TUBB","DYNC2H1",0.738
"TUBB","NACA2",0.817
"TUBB","RPL18",0.841
"TUBB","RPL11",0.817
"TUBB","TBCD",0.701
"TUBB","MTOR",0.995
"TUBB","KIFC1",0.703
"TUBB","AKT1",0.81
"TUBB","CKAP5",0.705
"TUBB","TUBB4B",0.986
"TUBB","CCT4",0.928
"TUBB","RPL27",0.833
"TUBB","RPL22",0.817
"TUBB","RPL13A",0.856
"TUBB","CAMSAP1",0.907
"TUBB","HSPA8",0.891
"TUBB","ACTG1",0.773
"TUBB","DYNC1H1",0.896
"TUBB","RPL12",0.829
"TUBB","NACA",0.82
"TUBB","RPL36AL",0.803
"TUBB","ARHGEF2",0.906
"TUBB","RPL14",0.855
"TUBB","RPL35A",0.834
"TUBB","RPL3",0.833
"TUBB","RPL28",0.834
"TUBB","TUBA1C",0.994
"FOXG1","LHX6",0.731
"FOXG1","FOXO1",0.762
"FOXG1","CDKL5",0.866
"FOXG1","PAX6",0.865
"FOXG1","LHX2",0.731
"FOXG1","MECP2",0.947
"FOXG1","TLE1",0.903
"FOXG1","NES",0.73
"FOXG1","CTNNB1",0.74
"FOXG1","TBR1",0.836
"FOXG1","KDM5B",0.884
"FOXG1","FOXO3",0.748
"FOXG1","SATB2",0.735
"FOXG1","EMX2",0.737
"RBMX2","PRPF8",0.992
"RBMX2","LSM5",0.96
"RBMX2","CTNNBL1",0.812
"RBMX2","CRNKL1",0.939
"RBMX2","SNW1",0.983
"RBMX2","LSM4",0.95
"RBMX2","PRPF40A",0.758
"RBMX2","PRPF4",0.955
"RBMX2","SF3B5",0.995
"RBMX2","BUD31",0.934
"RBMX2","BCAS2",0.83
"RBMX2","WBP4",0.931
"RBMX2","RNF113A",0.995
"RBMX2","HTATSF1",0.703
"RBMX2","SCNM1",0.803
"RBMX2","IK",0.901
"RBMX2","SNRPD2",0.99
"RBMX2","PPIE",0.833
"RBMX2","DHX16",0.998
"RBMX2","PPIL2",0.829
"RBMX2","SNRPB",0.985
"RBMX2","XAB2",0.945
"RBMX2","CDC40",0.937
"RBMX2","SF3A3",0.994
"RBMX2","LSM2",0.955
"RBMX2","CDC5L",0.994
"RBMX2","SMU1",0.904
"RBMX2","KIN",0.919
"RBMX2","SNU13",0.951
"RRP1B","GNL3",0.864
"RRP1B","RPF1",0.984
"RRP1B","NOL10",0.825
"RRP1B","GNL3L",0.798
"RRP1B","RPL35A",0.817
"RRP1B","RPL3",0.803
"RRP1B","NOP2",0.937
"RRP1B","PWP1",0.748
"RRP1B","NOP14",0.829
"RRP1B","RPL14",0.858
"RRP1B","RCL1",0.783
"RRP1B","FTSJ3",0.945
"RRP1B","DDX21",0.806
"RRP1B","NOC3L",0.913
"RRP1B","GTPBP4",0.973
"RRP1B","PAK1IP1",0.719
"RRP1B","TBL3",0.887
"RRP1B","PDCD11",0.872
"RRP1B","BMS1",0.774
"RRP1B","POLR1B",0.719
"RRP1B","UTP11",0.763
"RRP1B","WDR74",0.986
"RRP1B","PPP1CC",0.818
"RRP1B","RPL18",0.889
"RRP1B","SDAD1",0.783
"RRP1B","RPL36",0.844
"RRP1B","MRTO4",0.979
"RRP1B","UTP14A",0.798
"RRP1B","SIPA1",0.773
"RRP1B","DDX47",0.855
"RRP1B","NLE1",0.799
"RRP1B","RPL23",0.826
"RRP1B","NGDN",0.842
"RRP1B","POLR1G",0.707
"RRP1B","WDR46",0.754
"RRP1B","MAK16",0.985
"RRP1B","RPS16",0.707
"RRP1B","RPL5",0.814
"RRP1B","RSL1D1",0.987
"RRP1B","EBNA1BP2",0.992
"RRP1B","GNL2",0.785
"RRP1B","DDX27",0.7
"RRP1B","DDX52",0.776
"RRP1B","PUM3",0.79
"RRP1B","RRP15",0.962
"RRP1B","NOP56",0.815
"RRP1B","RRP1",0.743
"RRP1B","PES1",0.984
"RRP1B","EIF6",0.953
"RRP1B","NOLC1",0.769
"RRP1B","RRP12",0.807
"RRP1B","LAS1L",0.785
"GRAP2","SRC",0.909
"GRAP2","NCK1",0.963
"GRAP2","USP8",0.909
"GRAP2","CD3E",0.711
"GRAP2","BTK",0.929
"GRAP2","SHC1",0.992
"GRAP2","CALML4",0.895
"GRAP2","SYK",0.904
"GRAP2","YES1",0.821
"GRAP2","GAB2",0.878
"GRAP2","SOS1",0.97
"GRAP2","THOC5",0.815
"GRAP2","FYB1",0.98
"GRAP2","PLCG2",0.894
"GRAP2","GRB2",0.993
"GRAP2","HCK",0.708
"GRAP2","PIK3R1",0.817
"GRAP2","STAMBP",0.829
"GRAP2","CALML5",0.896
"GRAP2","CD3G",0.736
"GRAP2","VAV1",0.992
"GRAP2","LYN",0.746
"GRAP2","VAV3",0.75
"GRAP2","PTPN11",0.913
"GRAP2","MAP4K1",0.97
"GRAP2","RABIF",0.761
"GRAP2","LCK",0.925
"GRAP2","FYN",0.933
"GRAP2","CD247",0.846
"GRAP2","ITK",0.979
"GRAP2","LAT2",0.717
"GRAP2","LAT",0.999
"CAV1","ANXA2",0.922
"CAV1","IL6",0.714
"CAV1","CD59",0.842
"CAV1","VCP",0.905
"CAV1","ATG12",0.814
"CAV1","HSP90AB1",0.983
"CAV1","SRC",0.999
"CAV1","EPHA2",0.798
"CAV1","PRKACB",0.891
"CAV1","BSCL2",0.843
"CAV1","HIF1A",0.715
"CAV1","KCNJ10",0.872
"CAV1","FLNA",0.908
"CAV1","CAVIN1",0.999
"CAV1","FOXO1",0.828
"CAV1","HTT",0.718
"CAV1","MAP1LC3B",0.938
"CAV1","FN1",0.771
"CAV1","ACTB",0.87
"CAV1","TRPC1",0.945
"CAV1","BECN1",0.842
"CAV1","HRAS",0.974
"CAV1","IGF1",0.731
"CAV1","RND3",0.705
"CAV1","KCNA3",0.829
"CAV1","TXNRD1",0.758
"CAV1","RAC1",0.908
"CAV1","INS",0.81
"CAV1","AGPAT2",0.844
"CAV1","STIM1",0.868
"CAV1","CLDN5",0.733
"CAV1","AR",0.82
"CAV1","TRPV4",0.947
"CAV1","CXCR4",0.715
"CAV1","ITPR3",0.827
"CAV1","SHC1",0.795
"CAV1","ESR1",0.998
"CAV1","ESR2",0.971
"CAV1","CALML4",0.995
"CAV1","JAK2",0.781
"CAV1","PTPN1",0.809
"CAV1","DAG1",0.712
"CAV1","TGFBR1",0.907
"CAV1","KCNN3",0.776
"CAV1","PRNP",0.99
"CAV1","PTGS2",0.826
"CAV1","CDC42",0.739
"CAV1","TLR4",0.962
"CAV1","CD36",0.956
"CAV1","ERBIN",0.733
"CAV1","FLOT1",0.972
"CAV1","LYN",0.751
"CAV1","PPP2CA",0.725
"CAV1","DPP4",0.991
"CAV1","CTNNB1",0.942
"CAV1","TRPC4",0.807
"CAV1","CACNA1S",0.71
"CAV1","FZD5",0.819
"CAV1","ADD3",0.701
"CAV1","PRKACG",0.894
"CAV1","CDH5",0.712
"CAV1","PRKCA",0.877
"CAV1","CALML5",0.996
"CAV1","NTRK1",0.771
"CAV1","PTEN",0.912
"CAV1","RHOA",0.898
"CAV1","FLOT2",0.965
"CAV1","ARRB2",0.707
"CAV1","FOXO3",0.824
"CAV1","VDAC1",0.886
"CAV1","ITGB1",0.98
"CAV1","FYN",0.997
"CAV1","SCP2",0.778
"CAV1","FLNB",0.869
"CAV1","DNM2",0.976
"CAV1","LCK",0.728
"CAV1","CAV3",0.995
"CAV1","ITGB3",0.756
"CAV1","PTPN13",0.74
"CAV1","GLP1R",0.771
"CAV1","TFRC",0.817
"CAV1","AKT1",0.937
"CAV1","PTPN11",0.739
"DPP8","SUMO1",0.92
"DPP8","TFDP3",0.855
"DPP8","PREP",0.955
"SLC6A13","GABRD",0.818
"SLC6A13","GABRA5",0.816
"TRIO","RAC1",0.994
"TRIO","RHOG",0.838
"TRIO","CDC42",0.845
"TRIO","RHOA",0.894
"PLAUR","THBD",0.716
"PLAUR","SERPINB2",0.938
"PLAUR","CD177",0.75
"PLAUR","PLAU",0.999
"PLAUR","MMP9",0.772
"PLAUR","TYK2",0.808
"PLAUR","SRPX2",0.88
"PLAUR","ITGAM",0.853
"PLAUR","SRC",0.7
"PLAUR","ITGB2",0.873
"PLAUR","IL6",0.765
"PLAUR","PGAP1",0.757
"PLAUR","SERPINE2",0.735
"PLAUR","CD44",0.703
"PLAUR","GAPDH",0.809
"PLAUR","FPR2",0.818
"RGS12","GNA13",0.769
"RGS12","SUCLG1",0.72
"RGS12","ARHGEF11",0.776
"RGS12","RGS3",0.706
"RGS12","GNAI3",0.958
"RGS12","SUCLG2",0.863
"RGS12","GNAI1",0.961
"HLA-DQA1","HLA-E",0.842
"HLA-DQA1","HLA-DPA1",0.872
"HLA-DQA1","CTLA4",0.715
"HLA-DQA1","HLA-DQB2",0.869
"HLA-DQA1","HLA-DOB",0.872
"HLA-DQA1","SLC26A3",0.784
"HLA-DQA1","HLA-DMB",0.902
"HLA-DQA1","PTPN22",0.879
"HLA-DQA1","GAD2",0.769
"HLA-DQA1","HLA-DQB1",0.999
"HLA-DQA1","CD247",0.938
"HLA-DQA1","TOR1A",0.935
"HLA-DQA1","INS",0.835
"HLA-DQA1","HLA-DPB1",0.967
"HLA-DQA1","PSMB9",0.707
"HLA-DQA1","HLA-G",0.759
"HLA-DQA1","HLA-DRA",0.838
"HLA-DQA1","CD3G",0.745
"HLA-DQA1","HLA-A",0.973
"HLA-DQA1","TNFRSF25",0.956
"HLA-DQA1","HLA-DRB1",0.991
"HLA-DQA1","HLA-DMA",0.904
"HLA-DQA1","HLA-B",0.746
"HLA-DQA1","HLA-C",0.945
"ASCC1","MRPL24",0.761
"ASCC1","DAP3",0.848
"ASCC1","ASCC2",0.999
"ASCC1","ASCC3",0.999
"ASCC1","ACSF2",0.759
"SRR","PSPH",0.948
"SRR","CBS",0.948
"SRR","PICK1",0.918
"SRR","DISC1",0.861
"SRR","SPTLC3",0.834
"RHOG","DOCK1",0.999
"RHOG","KTN1",0.909
"RHOG","PLEKHG6",0.727
"RHOG","VAV3",0.895
"RHOG","DOCK4",0.776
"RHOG","VAV1",0.86
"RHOG","PAK4",0.741
"RHOG","AKT1",0.795
"RHOG","VAV2",0.89
"RHOG","ARHGEF16",0.762
"RHOG","MCF2",0.85
"RHOG","WAS",0.715
"RHOG","PIK3CB",0.96
"RHOG","DOCK2",0.81
"RHOG","EPHA2",0.732
"RHOG","ITSN1",0.779
"RHOG","ELMO3",0.955
"RHOG","ARHGDIA",0.986
"RHOG","RAC1",0.71
"ICOSLG","PDCD1LG2",0.742
"ICOSLG","IL10",0.827
"ICOSLG","CD8A",0.742
"ICOSLG","CD40",0.957
